0.000004,-0.000007,-0.000005,0.000015,0,0.000007,-0.000006,-0.000002,0.000001,-0.000003,0.000004,0.000005,0,-0.000006,0.000002,-0.000005,0.000007,0.00002,0.000008,0.000006,0.000013,-0.000008,-0.000002,-0.000002,-0.000008,0.000009,0,0,-0.000011,0.000007,0,-0.000003,0.000002,-0.000003,0.000001,0.000003,0.000014,0.000007,-0.000001,0.000008,-0.000006,-0.00001,0.000004,0.000002,0.000013,0.000008,0.000001,0.00001,0,0.000005,0.000005,0.000005,0.000009,0.000001,-0.000002,-0.000005,-0.000002,0.000001,0,-0.000001,0.000006
-0.000011,-0.000001,-0.000001,-0.000003,0.00001,-0.000003,-0.000003,-0.000002,-0.000007,0.000002,0.000001,0.000006,0.000012,0.000011,0.000004,-0.000002,0.000009,-0.000007,0.000001,-0.000003,0,0.000003,0,-0.000002,-0.000022,0,0.000005,0.000003,0.000003,-0.000007,0.000004,0.000001,0.000001,0.000009,0.000012,0.000002,-0.000002,0,-0.000005,-0.000005,0,0.000006,-0.000003,-0.000006,-0.000015,0,0.000001,0.000007,0.000005,0,0.000002,0.000007,0.000013,-0.000001,0.000005,0.000004,-0.000004,-0.000002,0.00001,-0.000002,0
0.000004,-0.000007,-0.000021,0.000003,0,0.000002,0.000001,0.000002,0,-0.000003,0.000002,-0.000018,0.000008,0.000004,0.000007,-0.000007,-0.000002,-0.000008,-0.000005,0.000011,-0.000005,-0.000005,-0.000009,0.000006,-0.000004,0.000002,0.000001,-0.000004,0.000002,-0.000003,-0.000002,-0.000005,-0.000003,-0.000004,0.000005,-0.000004,0.000016,0.000003,-0.000008,0.000005,0.000004,-0.000003,0.000002,0.000002,0.000012,0.000001,-0.000009,0,0.000007,-0.000005,-0.000004,0,0.000004,-0.00001,0,-0.000011,-0.000002,-0.000002,0.000005,0.000005,0.000002
-0.000003,0.000003,0.365788,-0.000001,-0.000005,0.00001,-0.000003,0,0,0.017953,0.000004,-0.000002,-0.000006,0.000002,0.000003,0.060523,0.000002,-0.635865,-0.060181,0.000003,0.000955,-0.12346,0.000005,0,0,0.013375,-0.008459,0.000001,0.477998,0,-0.296575,-0.161947,0.000004,-0.008245,0.015467,0,-0.462355,0,0.000002,0.00078,8.10327,-0.000004,0.000002,-0.000074,0.110504,-0.137436,0,0.075172,-0.000005,0.049946,0.016661,-0.000114,-0.000489,0.000007,-0.027697,-0.003116,0.019243,0.023334,-0.000011,0.001879,0.160085
0.002393,0.014041,-0.025924,-0.107773,0.123671,0.04945,-0.765534,2.591868,0.049222,-0.004452,-0.345132,0.013296,-0.047671,0.000546,-0.020584,0.185808,0.128387,-0.006911,1.355734,0,-0.155733,0.000336,0.017176,-0.079011,0.070813,-0.000003,-0.24685,0.003736,0.001555,0.206285,0.000001,0.013506,0.022246,-0.111487,0.534992,-1.601316,0.035169,-0.731459,-0.080172,-0.235374,-0.055159,-0.003577,0.26093,-0.517972,-0.00073,0.000007,-0.864536,-0.12376,-0.008139,-0.000953,0.027014,0.00434,0.211747,-0.076041,-0.003668,-0.044473,0.342165,-0.020045,-0.008714,-0.170958,-0.060179
0.000001,0,-0.000002,0.000002,0,0.000001,0,-0.000003,-0.000001,0.000002,0,0.000001,-0.000007,0,0.28783,-0.000002,-0.00001,0,-0.000003,0.000002,-0.000003,-0.000009,0.000001,0.000004,-0.000001,-0.000002,0.000002,0,-0.000002,0.000002,0.000001,0,-0.000002,0.000001,0.000004,-0.000002,0.000002,0.000001,0.000002,-0.000001,0,0,0,-0.000002,-0.000002,-0.000004,-0.000006,-0.000003,0,0.000002,-0.000006,0,-0.000002,0.000009,-0.000002,0.000003,-0.000011,0,-0.000007,-0.000004,0
0,-0.000001,0,0.000009,-0.000005,0.000004,0.000003,-0.000004,-0.000001,0.000004,0.000013,0.000003,0,-0.000002,0,-0.000004,-0.000011,-0.000002,-0.000004,-0.000004,-0.000006,-0.000002,0.00001,0.000004,0,-0.000001,0.000002,-0.000005,0.000001,0.000002,0.000004,0,0.000004,0.000001,0.000006,-0.000001,-0.000006,-0.00001,-0.000004,0.000004,0,0.000003,-0.000005,-0.000004,0.000001,0.000004,0.000001,0,0.00001,0.00001,0,0,0.000007,-0.000001,0.000007,0,0.000004,-0.000001,-0.000003,-0.000002,0.000006
-0.000001,-0.000002,-0.000007,-13.729145,0.000007,0.000012,0,0.00001,-0.000001,0,-0.000003,0.000002,-0.000003,0.000003,0.000005,0.000004,0.000007,0,-0.000004,0,-0.000006,-0.000006,-0.000002,-0.000004,0.000001,0,0.000002,0,-0.000003,-0.000006,-0.000007,0.000002,0.000003,-0.000002,0.000003,-0.000003,-0.000003,0.000005,-0.000001,0.000006,0,0.000003,0.000003,-0.000004,-0.000008,-0.112713,0,-0.000006,0,0.000002,0,0.000006,-0.000002,0.00001,0.000005,0,0.000007,-0.000002,0.000001,0.000002,0.000007
0.000004,0,0,0.000004,-0.000004,-0.000002,-0.000007,-0.000002,-0.000007,0.000001,-0.000004,0,0.000004,-0.000006,0.000004,0.000002,0.000002,-0.000001,0,0,-0.000002,0.000005,-0.000005,-0.000002,0.000003,0,-0.000003,0.000002,0,0.000004,-0.000003,-0.000003,0.000002,0.000003,0.000002,0,0,0.000006,-0.000001,0.000003,0.000002,0,-0.000006,0.000002,-0.000005,-0.000002,0,-0.000004,0.000002,0,0,-0.000004,0,-0.000004,0.000002,0,-0.000003,0,0.000006,0,0
0,0,0.000006,0,0.000003,0.000001,0,0.000003,0.000003,0.000001,0.000003,0.000001,-0.000002,-0.000004,-0.000001,-0.000007,-0.000004,0.000002,-0.000002,-0.000005,0,-0.000005,-0.000001,0.000003,0.000002,0.000004,0,0.000002,-0.000001,0.000006,-0.000001,0.000005,0.000003,0.000001,-0.000002,0.000002,0,0.000002,-0.000004,0.000001,0.00001,-0.000004,0,0,0.000009,0.000003,0.000003,-0.000003,0.000002,0.000003,-0.000002,-0.000005,0.000002,0,-0.000001,-0.000005,0.000006,-0.000003,-0.000002,0.000001,0.000006
